,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription,Address_Street
610,enterprise,Il-Front Popolari għal-Liberazzjoni tal-Palestina – Kmand Ġenerali,,,
611,enterprise,PFLP – Kmand Ġenerali,,,
612,enterprise,PFLP -Főparancsnokság,,,
613,enterprise,Folkfronten för Palestinas befrielse – Generalkommandot,,,
614,enterprise,PFLP:n keskuskomento,,,
615,enterprise,Palestiinan vapautuksen kansanrintama – keskuskomento,,,
616,enterprise,PFLP – splošno poveljstvo,,,
617,enterprise,Ljudska fronta za osvoboditev Palestine – splošno poveljstvo,,,
618,enterprise,PFLP – Naczelne Dowództwo,,,
619,enterprise,Ludowy Front Wyzwolenia Palestyny – Naczelne Dowództwo,,,
620,enterprise,PFLP — Glavni stožer,,,
621,enterprise,Narodna fronta za oslobođenje Palestine — Glavni stožer,,,
622,enterprise,PFLP — Ceannas Ginearálta,,,
623,enterprise,Fronta Pobail i gcomhair Shaoirse na Palaistíne — Ceannas Ginearálta,,,
624,enterprise,PFLP peastaap,,,
625,enterprise,Palestiina Vabastamise Rahvarinde peastaap,,,
626,enterprise,Народен фронт за освобождение на Палестина — Главно командване,,,
627,enterprise,Revolutionary People's Liberation Army/Front/Party,,,
628,enterprise,DHKP/C,,,
629,enterprise,Devrimci Sol,,,
630,enterprise,Revolutionary Left,,,
631,enterprise,Dev Sol,,,
632,enterprise,Armée/Front/Parti révolutionnaire populaire de libération,,,
633,enterprise,Gauche révolutionnaire,,,
634,enterprise,Ejército/Frente/Partido Revolucionario de Liberación Popular,,,
635,enterprise,Izquierda revolucionaria,,,
636,enterprise,Επαναστατικός Λαϊκός Απελευθερωτικός Στρατός/Μέτωπο,,,
637,enterprise,Επαναστατική Αριστερά,,,
638,enterprise,Exército/Frente/Partido Revolucionário Popular de Libertação,,,
639,enterprise,Esquerda Revolucionária,,,
640,enterprise,Revolutionäre Volksbefreiungsarmee/-front/- partei,,,
641,enterprise,Revolutionäre Linke,,,
642,enterprise,Revolutionair Volksbevrijdingsleger/front/partij,,,
643,enterprise,Revolutionair Links,,,
644,enterprise,Esercito/Fronte/Partito rivoluzionario popolare di liberazione,,,
645,enterprise,Sinistra rivoluzionaria,,,
646,enterprise,Revoluční lidově osvobozenecká armáda/fronta/strana,,,
647,enterprise,Revoluční levice,,,
648,enterprise,Revolutsiooniline Rahva Vabastusarmee/ Rinne/Partei,,,
649,enterprise,Revolutsioonilised Vasakpoolsed,,,
650,enterprise,Forradalmi Népi Felszabadítási Hadsereg/Front/Párt,,,
651,enterprise,Forradalmi Baloldal,,,
652,enterprise,Revolucionārā Tautas atbrīvošanās armija/fronte/partija,,,
653,enterprise,revolucionāri kreisie,,,
654,enterprise,Revoliucinė liaudies išlaisvinimo armija/frontas/partija,,,
655,enterprise,Revoliucinė kairė,,,
656,enterprise,Partia/Front i Armia Wyzwolenia Ludu Tureckiego,,,
657,enterprise,Lewica Rewolucyjna,,,
658,enterprise,Revolučná ľudová oslobodzovacia armáda/front/strana,,,
659,enterprise,Revolučná ľavica,,,
660,enterprise,Revolucionarna ljudska osvobodilna vojska/fronta/stranka,,,
661,enterprise,Revolucionarna levica,,,
662,enterprise,Революционни армия/ фронт / партия за народно освобождение,,,
663,enterprise,Революционни леви,,,
664,enterprise,Armata/Frontul/Partidul de Eliberare Revoluționară Populară,,,
665,enterprise,Stânga Revoluționară,,,
666,enterprise,Devrimci Halk Kurtuluş Partisi-Cephesi,,,
667,enterprise,Devrimci Halk Kurtulus Partisi-Cephesi,,,
668,enterprise,L-Armata/Il-Front/Il-Partit Rivoluzzjonarju/a għal-Liberazzjoni tal-Poplu,,,
669,enterprise,Xellug Rivoluzzjonarju,,,
670,enterprise,An Eite Chlé Réabhlóideach,,,
671,enterprise,Arm/Fronta/Páirtí Saortha Réabhlóidigh an Phobail,,,
672,enterprise,Armata/Front/Partit Rivoluzzjonarju għall-Ħelsien tal-Poplu,,,
673,enterprise,Folkets revolutionära befrielsefront/parti,,,
674,enterprise,ix-Xellug Rivoluzzjonarju,,,
675,enterprise,Narodna oslobodilačka revolucionarna vojska/fronta/stranka,,,
676,enterprise,Revolucionarna ljevica,,,
677,enterprise,Rewolucyjna Ludowa Partia/Front/Armia Wyzwolenia,,,
678,enterprise,Vallankumouksellinen vasemmisto,,,
679,enterprise,Επαναστατικός Λαϊκός Απελευθερωτικός Στρατός/Μέτωπο/Κόμμα,,,
680,enterprise,Shining Path,,,
681,enterprise,SL,,,
682,enterprise,Sendero Luminoso,,,
683,enterprise,Sentier lumineux,,,
684,enterprise,Φωτεινό Μονοπάτι,,,
685,enterprise,Den lysande stigen,,,
686,enterprise,Loistava polku,,,
687,enterprise,Den Lysende Sti,,,
688,enterprise,Leuchtender Pfad,,,
689,enterprise,Lichtend Pad,,,
690,enterprise,Sentiero luminoso,,,
691,enterprise,Světlá stezka,,,
692,enterprise,Särav Tee,,,
693,enterprise,Fényes Ösvény,,,
694,enterprise,Mirdzošā taka,,,
695,enterprise,Šviečiantis kelias,,,
696,enterprise,Świetlisty Szlak,,,
697,enterprise,Svetlý chodník,,,
698,enterprise,Sijoča pot,,,
699,enterprise,Светъл път,,,
700,enterprise,Cărarea Luminoasă,,,
701,enterprise,CL,,,
702,enterprise,It-Triq li Tiddi,,,
703,enterprise,an Chonair Lonrach,,,
704,enterprise,Osvijetljeni put,,,
705,enterprise,Calea Luminoasă,,,
706,enterprise,Сияйната пътека,,,
707,enterprise,Caminho Luminoso,,,
708,enterprise,Abu Sayyaf Group,,,
709,enterprise,Al Harakat Al Islamiyya,,,
710,enterprise,Grupo Abu Sayyaf,,,
711,enterprise,Abu Sayyaf Gruppe,,,
712,enterprise,De Groep Abu Sayyaf,,,
713,enterprise,Gruppo Abu Sayyaf,,,
714,enterprise,Grupo Abu Sayyaf,,,
715,enterprise,Groupe Abu Sayyaf,,,
716,enterprise,,,PHILIPPINES,
717,enterprise,Afghan Support Committee,,,
718,enterprise,ASC,,,
719,enterprise,Lajnat Ul Masa Eidatul Afghania,,,
720,enterprise,Jamiat Ayat-Ur-Rhas Al Islamia,,,
721,enterprise,Jamiat Ihya Ul Turath Al Islamia,,,
722,enterprise,Ahya Ul Turas,,,
723,enterprise,Comité de Apoio ao Afeganistão,,,
724,enterprise,Αφγανική Επιτροπή Στήριξης,,,
725,enterprise,Comité de soutien afghan,,,
726,enterprise,,Peshawar,,office locations: Headquarters — G. T. Road (probably Grand Trunk Road)
727,enterprise,,Jalabad,,Cheprahar Hadda
728,enterprise,Al-Qaida,,,
729,enterprise,Al Qa’ida/ Islamic Army,,,
730,enterprise,The Base,,,
731,enterprise,Al Qaeda,,,
732,enterprise,Islamic Salvation Foundation,,,
733,enterprise,The Group for the Preservation of the Holy Sites,,,
734,enterprise,The Islamic Army for the Liberation of Holy Places,,,
735,enterprise,The World Islamic Front for Jihad Against Jews and Crusaders,,,
736,enterprise,Usama Bin Laden Network,,,
737,enterprise,Usama Bin Laden Organisation,,,
738,enterprise,Al Qaida/Exército islâmico,,,
739,enterprise,Fundação da Salvação Islâmica,,,
740,enterprise,Grupo para a Preservação dos Lugares Santos,,,
741,enterprise,Exército Islâmico de Libertação dos Lugares Santos,,,
742,enterprise,Frente Islâmica Mundial para o Jihad Contra os Judeus e os Cruzados,,,
743,enterprise,Rede de Osama bin Laden,,,
744,enterprise,Organização de Osama bin Laden,,,
745,enterprise,Usama Bin Laden Organization,,,
746,enterprise,Osama bin Laden-Netzwerk,,,
747,enterprise,Osama bin Laden-Organisation,,,
748,enterprise,La Base,,,
749,enterprise,Usamah bin Laden Network,,,
750,enterprise,Usamah bin Laden Organisation,,,
751,enterprise,Αλ Κάιντα,,,
752,enterprise,Αλ Κάιντα/Ισλαμικός στρατός,,,
753,enterprise,Ισλαµικό Ίδρυµα Σωτηρίας,,,
754,enterprise,Όµιλος για τη Διαφύλαξη των Αγίων Τόπων,,,
755,enterprise,Ισλαµικός Στρατός για την Απελευθέρωση των Αγίων Τόπων,,,
756,enterprise,∆ίκτυο του Οσάµα Μπιν Λάντεν,,,
757,enterprise,armée islamique,,,
758,enterprise,la base,,,
759,enterprise,Fondation du salut islamique,,,
760,enterprise,Groupe pour la préservation des lieux saints,,,
761,enterprise,Armée islamique pour la libération des lieux saints,,,
762,enterprise,Front islamique mondial pour le Jihad contre les Juifs et les croisés,,,
763,enterprise,Réseau d'Oussama ben Laden,,,
764,enterprise,Organisation d'Oussama ben Laden,,,
765,enterprise,Παγκόσµιο Ισλαµικό Μέτωπο για τον Ιερό Πόλεµο (Τζιχάντ) κατά των Εβραίων και Σταυροφόρων,,,
766,enterprise,Al Qa’ida,,,
767,enterprise,Η Βάση,,,
768,enterprise,Ал Кайда,,,
769,enterprise,базата,,,
770,enterprise,Al Qa’ida/ Ислямска армия,,,
771,enterprise,Фондация за спасение на исляма,,,
772,enterprise,Група за опазване на светите места,,,
773,enterprise,Ислямска армия за освобождение на светите места,,,
774,enterprise,Световен ислямски фронт за джихад срещу евреите и кръстоносците,,,
775,enterprise,Мрежа Осама бин Ладен,,,
776,enterprise,Организация „Осама бин Ладен“,,,
777,enterprise,Al-Kajdá,,,
778,enterprise,síť Usámy Bin Ládina,,,
779,enterprise,organizace Usámy Bin Ládina,,,
780,enterprise,Sieć Osamy Bin Lagena,,,
781,enterprise,Organizacja Osamy Bin Ladena,,,
782,enterprise,Al Kaida,,,
783,enterprise,baza,,,
784,enterprise,Islamska rešilna fundacija,,,
785,enterprise,Skupina za ohranitev svetih krajev,,,
786,enterprise,Islamska vojska za osvoboditev svetih krajev,,,
787,enterprise,Svetovna islamska fronta za džihad proti Judom in križarjem,,,
788,enterprise,mreža Osame bin Ladna,,,
789,enterprise,organizacija Osame bin Ladna,,,
790,enterprise,Al Qa’ida / Islamska vojska,,,
791,enterprise,Baza,,,
792,enterprise,Fundația salvării islamice,,,
793,enterprise,Grupul pentru păstrarea locurilor sfinte,,,
794,enterprise,Armata islamică de eliberare a locurilor sfinte,,,
795,enterprise,Frontul islamic mondial pentru Jihadul împotriva evreilor și a cruciaților,,,
796,enterprise,Rețeaua lui Osama ben Laden,,,
797,enterprise,Organizația lui Osama ben Laden,,,
798,enterprise,Al Qa’ida/Armata islamică,,,
799,enterprise,Al Rashid Trust,,,
800,enterprise,Al-Rasheed Trust,,,
801,enterprise,Al Rasheed Trust,,,
802,enterprise,Al-Rashid Trust,,,
803,enterprise,Aid Organisation of the Ulema,,,
804,enterprise,Al Amin Welfare Trust,,,
805,enterprise,Al Amin Trust,,,
806,enterprise,Al Ameen Trust,,,
807,enterprise,Al-Ameen Trust,,,
808,enterprise,Al Madina Trust,,,
809,enterprise,Al-Madina Trust,,,
810,enterprise,Организация за подпомагане на Ulema,,,
811,enterprise,Organizzazzjoni tal- Għajnuna tal-Ulema,,,
812,enterprise,,Lahore,PAKISTAN,Jamia Masjid Sulaiman Park Begum Pura
813,enterprise,,Karachi,,Kitab Ghar
814,enterprise,,Karachi,,302b-40 Good Earth Court
815,enterprise,,Karachi,,Clifton Center
816,enterprise,,Karachi,,605 Landmark Plaza
817,enterprise,,Karachi,,Kitas Ghar
818,enterprise,,Lahore,,Jamia Maajid
819,enterprise,,Mansehra,,Office Dha’rbi-M’unin
820,enterprise,,Peshawar,,Office Dha’rbi-M’unin ZR Brothers
821,enterprise,,Rawalpindi,,Office Dha’rbi-M’unin
822,enterprise,,Swat,,Office Dha’rbi-M’unin
823,enterprise,Al-Itihaad Al-Islamiya,,,
824,enterprise,AIAI,,,
825,enterprise,Egyptian Islamic Jihad,,,
826,enterprise,Egyptian Al-Jihad,,,
827,enterprise,Jihad Group,,,
828,enterprise,New Jihad,,,
829,enterprise,Jihad islamique égyptien,,,
830,enterprise,Al-Jihad égyptien,,,
831,enterprise,nouveau Jihad,,,
832,enterprise,Egyptian Islamic Movement,,,
833,enterprise,mouvement islamique égyptien,,,
834,enterprise,Al-Jihad,,,
835,enterprise,Movimento Islâmico Egípcio,,,
836,enterprise,Египетски ислямски джихад,,,
837,enterprise,Египетски Al-Jihad,,,
838,enterprise,Групата джихад,,,
839,enterprise,Нов джихад,,,
840,enterprise,Египетски ислямско движение,,,
841,enterprise,Armed Islamic Group,,,
842,enterprise,GIA,,,
843,enterprise,Al Jamm'ah Al Islamiah Al-Musallah,,,
844,enterprise,Groupe Islamique Armé,,,
845,enterprise,Grupo Islâmico Armado,,,
846,enterprise,Gruppo Islamico Armato,,,
847,enterprise,Ένοπλη Ισλαµική Οµάδα,,,
848,enterprise,Groupe islamique armé,,,
849,enterprise,Въоръжена ислямска група,,,
850,enterprise,Grupp Islamiku Armat,,,
851,enterprise,Grupul islamic armat,,,
852,enterprise,Ozbrojená islamská skupina,,,
853,enterprise,Asbat al-Ansar,,,
854,enterprise,,,LEBANON,Ein el-Hilweh camp
855,enterprise,Harakat Ul-Mujahidin,,,
856,enterprise,HUM,,,
857,enterprise,Al-Faran,,,
858,enterprise,Al-Hadid,,,
859,enterprise,Al-Hadith,,,
860,enterprise,Harakat Ul-Ansar,,,
861,enterprise,HUA,,,
862,enterprise,Harakat Ul-Mujahideen,,,
863,enterprise,,,PAKISTAN,
864,enterprise,Islamic Army of Aden,,,
865,enterprise,Exército Islâmico de Aden,,,
866,enterprise,Esercito islamico di Aden,,,
867,enterprise,Ισλαµικός στρατός του Άντεν,,,
868,enterprise,Armée islamique d'Aden,,,
869,enterprise,Islamic Movement of Uzbekistan,,,
870,enterprise,IMU,,,
871,enterprise,Movimento Islâmico do Usbequistão,,,
872,enterprise,MIU,,,
873,enterprise,Movimento islamico dell'Uzbekistan,,,
874,enterprise,Ισλαµικό Κίνηµα του Ουζµπεκιστάν,,,
875,enterprise,Mouvement islamique de l'Ouzbékistan,,,
876,enterprise,Jaish-I-Momhammed,,,
877,enterprise,Army of Mohammed,,,
878,enterprise,ESERCITO DI MAOMETTO,,,
879,enterprise,ARMÉE de MOHAMMED,,,
880,enterprise,,,PAKISTAN,
881,enterprise,Jam'yah Ta'awun Al-Islamia,,,
882,enterprise,Society of Islamic Cooperation,,,
883,enterprise,Ja'miyat Al Ta'awun Al Islamiyya,,,
884,enterprise,JIT,,,
885,enterprise,SOCIEDADE DE COOPERAÇÃO ISLÂMICA,,,
886,enterprise,SOCIETÀ COOPERATIVA ISLAMICA,,,
887,enterprise,SOCIÉTÉ de COOPÉRATION ISLAMIQUE,,,
888,enterprise,,Kandahar City,AFGHANISTAN,
889,enterprise,Libyan Islamic Fighting Group,,,
890,enterprise,Grupo Islâmico Combatente da Líbia,,,
891,enterprise,Groupe libyen de combat pour l'Islam,,,
892,enterprise,LIFG,,,
893,enterprise,Grupp Ġellied Iżlamiku Libjan,,,
894,enterprise,Либийска ислямска бойна група,,,
895,enterprise,,,LIBYA,
896,enterprise,RABITA TRUST,,,
897,enterprise,,Lahore,,Room 9A
898,enterprise,,Lahore,PAKISTAN,Wares Colony
899,enterprise,Revival of Islamic Heritage Society,,,
900,enterprise,RIHS,,,
901,enterprise,Jamiat Ihia Al-Turath Al-Islamiya,,,
902,enterprise,Revival of Islamic Society Heritage on the African Continent,,,
903,enterprise,Jamia Ihya Ul Turath,,,
904,enterprise,Sociedade da Restauração do Património Islâmico,,,
905,enterprise,Restauração do Património Social Islâmico do Continente Africano,,,
906,enterprise,Islami Pärandi Taaselustamise Ühing,,,
907,enterprise,Islami Pärandi Taaselustamise Ühing Aafrika Mandril,,,
908,enterprise,Al-Furqan Welfare Foundation,,,
909,enterprise,Al-Furqan Foundation Welfare Trust,,,
910,enterprise,,office locations: Pakistan,PAKISTAN,
911,enterprise,,office locations Afghanistan,AFGHANISTAN,
912,enterprise,Salafist Group for Call and Combat,,,
913,enterprise,GSPC,,,
914,enterprise,Le Groupe Salafiste pour la Prédiction et le Combat,,,
915,enterprise,Grupo Salafista de Prédica e Combate,,,
916,enterprise,Gruppo salafista per la predicazione e il combattimento,,,
917,enterprise,Οµάδα σαλαφιστών µαχητών και ιεροκηρύκων,,,
918,enterprise,The Organization of Al-Qaida in the Islamic Maghreb,,,
919,enterprise,Al Qaïda au Maghreb islamique,,,
920,enterprise,AQMI,,,
921,enterprise,Grupo Salafista para la Predicación y el Combate,,,
922,enterprise,Al-Qaida organizācija Islama Magrebas valstīs,,,
923,enterprise,Organização da Al-Qaida no Magrebe Islâmico,,,
924,enterprise,Organizația Al-Qaida în Magrebul islamic,,,
925,enterprise,AQIM,,,
926,enterprise,,,ALGERIA,
927,enterprise,,,MALI,
928,enterprise,,,MAURITANIA,
929,enterprise,,,MOROCCO,
930,enterprise,,,NIGER,
931,enterprise,,,TUNISIA,
932,,,,,
933,,,,,
934,,,,,
935,,,,,
936,,,,,
937,,,,,
938,,,,,
939,,,,,
940,,,,,
941,,,,,
942,,,,,
943,person,Abdul Hai Hazem Abdul Qader,,,
944,person,Abdul Hai Hazem,,,
945,person,,Kabul City,,
946,person,,Iltifat village,,
947,person,,,,
948,person,,,,
949,person,,,,
950,,,,,
951,,,,,
952,,,,,
953,,,,,
954,,,,,
955,,,,,
956,,,,,
957,,,,,
958,,,,,
959,,,,,
960,,,,,
961,,,,,
962,,,,,
963,person,Abdul Rahman Yasin,,,
964,person,Abdul Rahman S. Taha,,,
965,person,Abdul Rahman S. Taher,,,
966,person,Abdul Rahman Said Yasin,,,
967,person,Aboud Yasin,,,
968,person,,,UNKNOWN,
969,person,,,,
970,person,,,,
971,person,,,,
972,person,,,,
973,person,,,,
974,person,Abdullah Ahmed Abdullah El Alfi,,,
975,person,Abu Mariam,,,
976,person,Abu Mohamed Al-Masri,,,
977,person,Saleh,,,
978,person,,,,
979,person,,,,
980,person,Abu Hafs the Mauritanian,,,
981,person,Mahfouz Ould Al-Walid,,,
982,person,Khalid Al-Shanqiti,,,
983,person,Mafouz Walad Al-Walid,,,
984,person,Abu Hafs de Mauritaniër,,,
985,person,Abu Hafs il Mauritano,,,
986,person,Abu Hafs el Mauritano,,,
987,person,Abu Hafs a mauritániai,,,
988,person,Abu Hafs il-Mawritani,,,
989,person,Abu Hafs Mauretańczyk,,,
990,person,,,,
991,person,,,,
992,person,Agha,,,
993,person,,,,
994,person,,,,
995,person,,,,
996,person,Abdul Manan Agha,,,
997,person,Abdul Manan,,,
998,person,Abdul Man’am Saiyid,,,
999,person,Saiyid Abd al-Man,,,
1000,person,Sayed Mohammad Azim Agha,,,
1001,person,Sayed Mohammad Azim Agha,,,
1002,person,Agha Saheb,,,
1003,person,,,,
1004,person,,,,
1005,person,,,,
1006,person,Sayyed Ghiassouddine Agha,,,
1007,person,Sayed Ghias,,,
1008,person,Sayed Ghiasuddin Sayed Ghousuddin,,,
1009,person,Sayyed Ghayasudin,,,
1010,person,,,,
1011,person,,,,
1012,person,Mohammad Ahmadi,,,
1013,person,,,,
1014,person,,,,
1015,person,,,,
1016,person,Ahmed Khalfan Ghailani,,,
1017,person,Ahmed The Tanzanian,,,
1018,person,Foopie,,,
1019,person,Fupi,,,
1020,person,Ahmad,,,
1021,person,Ahmed,,,
1022,person,Ahmed,,,
1023,person,Ahmed,,,
1024,person,Ahmed,,,
1025,person,Ahmed,,,
1026,person,Ahmed,,,
1027,person,Al Tanzani,,,
1028,person,Ali,,,
1029,person,Bakr,,,
1030,person,Abubakary Khalfan Ahmed Ghailani,,,
1031,person,Ahmed Ghailani,,,
1032,person,Ahmad Khalafan Ghilani,,,
1033,person,Hussein,,,
1034,person,Khabar,,,
1035,person,Khalfan,,,
1036,person,Mohammed,,,
1037,person,Ahmed le Tanzanien,,,
1038,person,Haytham al-Kini,,,
1039,person,Ahmed el Tanzano,,,
1040,person,Ahmed Tanzanianul,,,
1041,person,,,UNITED STATES,
1042,person,,,,
1043,person,,,,
1044,person,,,,
1045,person,,,,
1046,person,,,,
1047,person,Haji Ahmad Jan,,,
1048,person,Ahmed Jan Akhund,,,
1049,person,Ahmed Jan Akhundzada Wazir,,,
1050,person,,,,
1051,person,,,,
1052,person,,,,
1053,person,Mohammad Essa Akhund,,,
1054,person,,,,
1055,person,,,,
1056,person,Attiqullah Akhund,,,
1057,person,,,,
1058,person,,,,
1059,person,Akhund,,,
1060,person,Shahidwror,,,
1061,person,Allahdad,,,
1062,person,Allah Dad Matin,,,
1063,person,,,,
1064,person,,,,
1065,person,,,,
1066,,,,,
1067,,,,,
1068,,,,,
1069,,,,,
1070,,,,,
1071,,,,,
1072,,,,,
1073,,,,,
1074,,,,,
1075,person,Mohammad Abbas Akhund,,,
1076,person,,,,
1077,person,,,,
1078,person,Muhammad Al-Hamati,,,
1079,person,Abu Asim Al-Makki,,,
1080,person,Muhammad Muhammad Abdullah Al-Ahdal,,,
1081,person,Mohamed Mohamed Abdullah Al-Ahdal,,,
1082,person,Ahmed,,,
1083,person,Mohammad Hamdi Mohammad Sadiq Al-Ahdal,,,
1084,person,,Al-Hudaydah,,Jamal Street
1085,person,,,,
1086,person,,,,
